Name,source,country,site,strata,CRB,MOB,CNTR,WPOT,SC,MAF,MAEN,MAA,MAG,MAS,MALCB,MOG,CNCA
EC_SX_CD_MT_20190327_Q10,robot,EC,CD,MT,0,0,0,0,97,0,3,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q01,robot,EC,RA,HT,0,0,0,0,99,1,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q02,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q03,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q04,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q05,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q06,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q07,robot,EC,RA,HT,0,0,0,0,98,0,2,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q08,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q09,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_HT_20190328_Q10,robot,EC,RA,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q01,robot,EC,RA,LT,0,0,0,0,63,35,2,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q02,robot,EC,RA,LT,0,0,0,0,95,0,5,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q03,robot,EC,RA,LT,2,0,0,0,95,1,2,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q04,robot,EC,RA,LT,0,0,0,0,85,1,1,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q05,robot,EC,RA,LT,0,0,0,0,87,6,7,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q06,robot,EC,RA,LT,0,0,0,0,34,63,3,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q07,robot,EC,RA,LT,0,0,0,0,69,11,10,0,0,0,0,1,0
EC_SX_RA_LT_20190328_Q08,robot,EC,RA,LT,0,0,0,0,61,37,0,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q09,robot,EC,RA,LT,2,0,0,0,93,5,0,0,0,0,0,0,0
EC_SX_RA_LT_20190328_Q10,robot,EC,RA,LT,1,0,0,0,19,80,0,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q01,robot,EC,RA,MT,0,0,0,0,29,71,0,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q02,robot,EC,RA,MT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q03,robot,EC,RA,MT,0,0,0,0,62,35,1,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q04,robot,EC,RA,MT,0,0,0,0,92,3,5,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q05,robot,EC,RA,MT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q06,robot,EC,RA,MT,0,0,0,0,95,2,3,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q07,robot,EC,RA,MT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q08,robot,EC,RA,MT,0,0,0,0,50,45,5,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q09,robot,EC,RA,MT,0,0,0,0,30,70,0,0,0,0,0,0,0
EC_SX_RA_MT_20190328_Q10,robot,EC,RA,MT,0,0,0,0,54,45,1,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q01,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q02,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q03,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q04,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q05,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q06,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q07,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q08,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q09,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_HT_20190329_Q10,robot,EC,TO,HT,0,0,0,0,100,0,0,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q01,robot,EC,TO,LT,0,0,0,0,99,0,1,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q02,robot,EC,TO,LT,0,0,0,0,77,0,23,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q03,robot,EC,TO,LT,0,0,0,0,82,0,17,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q04,robot,EC,TO,LT,0,0,0,0,90,1,7,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q05,robot,EC,TO,LT,1,0,0,0,82,0,17,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q06,robot,EC,TO,LT,0,0,0,0,67,1,29,0,0,0,0,1,0
EC_SX_TO_LT_20190329_Q07,robot,EC,TO,LT,0,0,0,0,85,0,15,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q08,robot,EC,TO,LT,0,0,0,0,89,0,7,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q09,robot,EC,TO,LT,0,0,0,0,85,0,9,0,0,0,0,0,0
EC_SX_TO_LT_20190329_Q10,robot,EC,TO,LT,1,0,0,0,92,2,4,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q01,robot,EC,TO,MT,0,0,0,0,83,0,17,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q02,robot,EC,TO,MT,0,0,0,0,81,0,18,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q03,robot,EC,TO,MT,0,0,0,0,43,0,57,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q04,robot,EC,TO,MT,0,0,0,0,18,5,76,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q05,robot,EC,TO,MT,0,0,0,0,60,0,40,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q06,robot,EC,TO,MT,0,0,0,0,68,0,32,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q07,robot,EC,TO,MT,0,0,0,0,62,0,38,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q08,robot,EC,TO,MT,0,0,0,0,53,0,47,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q09,robot,EC,TO,MT,0,0,0,0,75,0,25,0,0,0,0,0,0
EC_SX_TO_MT_20190329_Q10,robot,EC,TO,MT,0,0,0,0,56,1,43,0,0,0,0,0,0
USMAMH201807_138_low_(2),robot,US,MAMH,MT,1,0,0,0,0,0,1,0,0,0,0,0,0
USMAMH201807_139_low_(2),robot,US,MAMH,MT,3,0,0,0,4,0,0,0,0,0,0,0,0
USMAMH201807_419_low_(2),robot,US,MAMH,MT,9,1,0,0,9,0,1,0,0,0,0,0,0
USMAMH201807_445_high_(3),robot,US,MAMH,HT,6,0,0,0,82,0,0,0,0,0,0,1,0
USMAMH201807_503_high_(3),robot,US,MAMH,HT,0,0,0,0,3,0,1,0,0,0,0,0,0
USMAMH201807_518_low_(2),robot,US,MAMH,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
USMAMH201807_552_low_(2),robot,US,MAMH,MT,18,2,0,0,7,0,0,0,0,0,0,2,0
USMAMH201807_592_low_(2),robot,US,MAMH,MT,0,0,0,0,2,0,3,0,0,0,0,0,0
USMAMH201807_593_low_(2),robot,US,MAMH,MT,6,0,0,0,25,0,17,0,0,0,0,0,0
USMAMH201807_594_low_(3),robot,US,MAMH,MT,30,2,0,0,10,1,3,0,0,0,0,0,0
USMAMH201807_595_high_(3),robot,US,MAMH,HT,4,0,0,0,19,0,2,0,0,0,0,0,0
USMAMH201807_596_low_(2),robot,US,MAMH,MT,26,0,0,0,49,0,6,0,0,0,0,0,0
USMAMH201807_598_high_(2),robot,US,MAMH,HT,0,0,0,0,2,3,2,0,0,0,0,1,0
USMAMH201807_599_high_(3),robot,US,MAMH,HT,0,0,0,0,0,1,1,0,0,0,0,0,0
USMAMH201807_600_high_(3),robot,US,MAMH,HT,17,0,0,0,69,0,0,0,0,0,0,1,0
USMAMH201905_139_low_(3),robot,US,MAMH,MT,5,2,0,0,6,0,2,0,0,0,0,2,0
USMAMH201905_442_high_(2),robot,US,MAMH,HT,2,0,0,0,91,0,0,0,0,0,0,4,0
USMAMH201905_445_high_(3),robot,US,MAMH,HT,6,0,0,0,78,0,0,0,0,0,0,1,0
USMAMH201905_466_high_(2),robot,US,MAMH,HT,0,2,0,0,3,10,0,0,0,0,0,0,0
USMAMH201905_503_high_(2),robot,US,MAMH,HT,10,0,0,0,6,0,5,0,0,0,0,1,0
USMAMH201905_552_low_(5),robot,US,MAMH,MT,22,34,0,0,13,1,1,0,0,0,0,3,0
USMAMH201905_596_low_(3),robot,US,MAMH,MT,11,0,0,0,79,0,0,0,0,0,0,1,0
USMAMH201905_598_high_(3),robot,US,MAMH,HT,19,2,0,0,34,0,30,0,0,0,0,0,0
USMAMH201905_599_high_(3),robot,US,MAMH,HT,20,0,0,0,9,0,3,0,0,0,0,0,0
USMAMH201905_600_high_(2),robot,US,MAMH,HT,8,0,0,0,74,0,3,0,0,0,0,3,0
USMAPH201807_405_low_(4),robot,US,MAPH,MT,11,6,0,0,9,0,0,0,0,0,0,0,0
USMAPH201807_422_high_,robot,US,MAPH,HT,23,11,0,0,31,0,1,0,0,0,0,1,0
USMAPH201807_426_high_,robot,US,MAPH,HT,16,16,0,0,21,0,0,0,0,0,0,0,0
USMAPH201807_428_high_(2),robot,US,MAPH,HT,16,0,0,0,1,0,0,0,0,0,0,0,0
USMAPH201807_441_low_(2),robot,US,MAPH,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
USMAPH201807_444_low_(2),robot,US,MAPH,MT,33,0,0,0,34,0,0,0,0,0,0,0,0
USMAPH201807_450_low_(1),robot,US,MAPH,MT,20,3,0,0,57,0,0,0,0,0,0,0,0
USMAPH201807_461_low_(2),robot,US,MAPH,MT,1,0,0,0,0,0,0,0,0,0,0,0,0
USMAPH201807_483_high_(4),robot,US,MAPH,HT,33,0,0,0,5,2,1,0,0,0,0,0,0
USMAPH201807_494_low_(1),robot,US,MAPH,MT,25,0,0,0,11,0,0,0,0,0,0,1,0
USMAPH201807_499_high_,robot,US,MAPH,HT,17,12,0,0,44,0,1,0,0,0,0,4,0
USMAPH201807_529_high_,robot,US,MAPH,HT,20,8,0,0,15,0,0,0,0,0,0,0,0
USMAPH201905_422_high_(2),robot,US,MAPH,HT,10,0,0,0,2,0,0,0,0,0,0,0,0
USMAPH201905_426_high_(2),robot,US,MAPH,HT,40,9,0,0,19,0,11,0,0,0,0,0,0
USMAPH201905_441_low_(2),robot,US,MAPH,MT,6,0,0,0,14,0,1,0,0,0,0,2,0
USMAPH201905_450_low_(2),robot,US,MAPH,MT,34,1,0,0,31,1,0,0,0,0,0,0,0
USMAPH201905_455_low_(2),robot,US,MAPH,MT,26,1,0,0,14,0,10,0,0,0,0,0,0
USMAPH201905_461_low_(3),robot,US,MAPH,MT,60,0,0,0,13,0,0,0,0,0,0,4,0
USMAPH201905_469_high_(2),robot,US,MAPH,HT,21,0,0,0,67,0,0,0,0,0,0,3,0
USMAPH201905_494_low_(2),robot,US,MAPH,MT,14,0,0,0,1,0,2,0,0,0,0,0,0
USMAPH201905_499_high_(2),robot,US,MAPH,HT,38,4,0,0,25,3,0,0,0,0,0,4,0
USMECH201808_190_low_(2),robot,US,MECH,MT,41,0,0,0,3,0,4,0,0,0,0,0,0
USMECH201808_191_low_(2),robot,US,MECH,MT,10,3,0,0,5,3,0,0,0,0,0,0,0
USMECH201808_192_low_(2),robot,US,MECH,MT,20,1,0,0,3,0,1,0,0,0,0,0,0
USMECH201808_195_low_(3),robot,US,MECH,MT,85,0,0,0,13,0,0,0,0,0,0,0,0
USMECH201808_198_high_(2),robot,US,MECH,HT,0,0,0,0,1,0,0,0,0,0,0,1,0
USMECH201808_564_low_(3),robot,US,MECH,MT,13,0,0,0,7,0,1,0,0,0,0,1,0
USMECH201905_190_low_(2),robot,US,MECH,MT,24,0,0,0,3,0,0,0,0,0,0,0,0
USMECH201905_191_low_(2),robot,US,MECH,MT,35,3,0,0,15,1,0,0,0,0,0,0,0
USMECH201905_192_low_(2),robot,US,MECH,MT,56,0,0,0,0,0,0,0,0,0,0,0,0
USMECH201905_193_low_(3),robot,US,MECH,MT,24,3,0,0,3,1,12,0,0,0,0,4,0
USMECH201905_194_low_(2),robot,US,MECH,MT,76,2,0,0,3,0,0,0,0,0,0,1,0
USMECH201905_195_low_(2),robot,US,MECH,MT,93,0,0,0,3,0,0,0,0,0,0,0,0
USMECH201905_196_high_(2),robot,US,MECH,HT,48,0,0,0,31,0,1,0,0,0,0,1,0
USMECH201905_198_high_(2),robot,US,MECH,HT,11,0,0,0,26,0,5,0,0,0,0,0,0
USMECH201905_199_high_(2),robot,US,MECH,HT,25,0,0,0,29,0,9,0,0,2,0,2,0
USMECH201905_200_high_(2),robot,US,MECH,HT,9,0,0,0,5,2,3,0,0,62,0,0,0
USMECH201905_564_low_(1),robot,US,MECH,MT,51,0,0,0,1,0,1,0,0,0,0,0,0
USMEGS201807_107_low_(3),robot,US,MEGS,MT,18,0,0,0,43,1,2,0,0,0,0,8,0
USMEGS201807_133_low_(2),robot,US,MEGS,MT,1,1,0,0,8,0,3,0,0,0,0,1,0
USMEGS201807_134_high_(3),robot,US,MEGS,HT,40,0,0,0,1,0,0,0,0,0,0,0,0
USMEGS201807_135_high_(3),robot,US,MEGS,HT,55,0,0,0,5,0,0,0,0,0,0,2,0
USMEGS201807_159_high_(2),robot,US,MEGS,HT,3,0,0,0,1,0,0,0,0,0,0,0,0
USMEGS201807_160_high_(2),robot,US,MEGS,HT,10,0,0,0,0,0,0,0,0,0,0,1,0
USMEGS201807_166_high_(2),robot,US,MEGS,HT,82,1,0,0,7,0,0,0,0,0,0,1,0
USMEGS201807_186_high_(2),robot,US,MEGS,HT,41,0,0,0,19,0,0,0,0,0,0,0,0
USMEGS201807_187_high_(2),robot,US,MEGS,HT,91,0,0,0,8,0,0,0,0,0,0,1,0
USMEGS201807_94_low_(2),robot,US,MEGS,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
USMEGS201807_98_low_(3),robot,US,MEGS,MT,11,0,0,0,2,0,0,0,0,0,0,1,0
USMEGS201807_99_low_(2),robot,US,MEGS,MT,9,1,0,0,5,0,0,0,0,0,0,0,0
USMEGS201808_107_low_(3),robot,US,MEGS,MT,15,1,0,0,63,0,0,0,0,0,0,0,0
USMEGS201808_133_low_(4),robot,US,MEGS,MT,0,0,0,0,15,0,0,0,0,0,0,2,0
USMEGS201808_134_high_(2),robot,US,MEGS,HT,9,0,0,0,1,0,0,0,0,0,0,0,0
USMEGS201808_135_high_(2),robot,US,MEGS,HT,26,0,0,0,5,0,0,0,0,0,0,0,0
USMEGS201808_159_high_(2),robot,US,MEGS,HT,5,0,0,0,2,0,0,0,0,0,0,0,0
USMEGS201808_160_high_(2),robot,US,MEGS,HT,0,0,0,0,0,0,0,0,0,0,0,1,0
USMEGS201808_165_high_(3),robot,US,MEGS,HT,82,0,0,0,13,0,0,0,0,0,0,1,0
USMEGS201808_166_high_(2),robot,US,MEGS,HT,84,0,0,0,5,0,0,0,0,0,0,0,0
USMEGS201808_186_high_(1),robot,US,MEGS,HT,5,0,0,0,2,0,0,0,0,0,0,0,0
USMEGS201808_94_low_(2),robot,US,MEGS,MT,1,0,0,0,0,0,0,0,0,0,0,0,0
USMEGS201808_99_low_(3),robot,US,MEGS,MT,40,0,0,0,21,0,0,0,0,0,0,4,0
USMEGS201905_107_low_(2),robot,US,MEGS,MT,39,0,0,0,26,0,1,0,0,0,0,1,0
USMEGS201905_134_high_(3),robot,US,MEGS,HT,19,0,0,0,5,0,3,0,0,0,0,0,0
USMEGS201905_160_high_(2),robot,US,MEGS,HT,18,0,0,0,1,0,1,0,0,0,0,0,0
USMEGS201905_165_high_(2),robot,US,MEGS,HT,64,0,0,0,9,0,1,0,0,0,0,2,0
USMEGS201905_187_high_(2),robot,US,MEGS,HT,89,0,0,0,9,0,0,0,0,0,0,2,0
USMEGS201905_99_low_(2),robot,US,MEGS,MT,15,0,0,0,7,0,0,0,0,0,0,2,0
